Component-value,Component-alias,Demographic-value,Demographic-alias,Month (abbv)-value,Month (abbv)-alias,SUM(Encounter Count)-alias,ATTR(Demographic (copy))-alias,Citizenship Grouping,Title of Authority
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,"2,038",UC / Single Minors,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,"2,307",UC / Single Minors,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,"2,793",FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,SEP,SEP,463,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,AUG,AUG,269,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JUL,JUL,282,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JUN,JUN,294,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,MAY,MAY,327,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,APR,APR,244,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,MAR,MAR,172,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,150,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,117,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,184,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,140,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,151,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,"41,151",Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,SEP,SEP,"4,234",Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,AUG,AUG,"4,046",Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JUL,JUL,"3,877",Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JUN,JUN,"4,444",Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,MAY,MAY,"4,841",Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,APR,APR,"5,257",Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,MAR,MAR,"4,272",Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,"2,498",Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,"1,947",Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,"1,756",Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,"2,002",Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,"1,977",Single Adults,Mexico,Title 8
%all%,%all%,%all%,%all%,%all%,%all%,"115,976",%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,SEP,SEP,"13,139",%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,AUG,AUG,"12,801",%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,JUL,JUL,"11,433",%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,JUN,JUN,"11,089",%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,MAY,MAY,"12,390",%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,APR,APR,"11,740",%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,MAR,MAR,"10,391",%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,FEB,FEB,"7,650",%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,JAN,JAN,"6,683",%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,DEC,DEC,"6,144",%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,NOV,NOV,"6,673",%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,OCT,OCT,"5,843",%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,"23,472",%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,SEP,SEP,"1,631",%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,AUG,AUG,"1,839",%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,JUL,JUL,"1,763",%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,JUN,JUN,"1,728",%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,MAY,MAY,"1,912",%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,APR,APR,"2,030",%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,MAR,MAR,"2,235",%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,"2,161",%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,"2,078",%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,"2,152",%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,"2,200",%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,"1,743",%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,"1,870",Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,SEP,SEP,116,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,AUG,AUG,185,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JUL,JUL,155,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JUN,JUN,91,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,MAY,MAY,128,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,APR,APR,165,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,MAR,MAR,175,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,166,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JAN,JAN,159,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,211,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,207,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,112,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,"21,602",Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,SEP,SEP,"1,515",Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,AUG,AUG,"1,654",Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JUL,JUL,"1,608",Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JUN,JUN,"1,637",Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,MAY,MAY,"1,784",Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,APR,APR,"1,865",Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,MAR,MAR,"2,060",Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,"1,995",Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,"1,919",Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,"1,941",Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,"1,993",Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,"1,631",Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,"668,891",%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,SEP,SEP,"48,661",%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,AUG,AUG,"46,132",%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JUL,JUL,"42,496",%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JUN,JUN,"53,913",%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,MAY,MAY,"63,151",%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,APR,APR,"68,798",%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,MAR,MAR,"75,506",%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,"62,039",%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,"51,580",%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,"43,179",%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,"54,973",%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,"58,463",%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,5,UC / Single Minors,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,SEP,SEP,1,UC / Single Minors,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JUL,JUL,1,UC / Single Minors,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JUN,JUN,1,UC / Single Minors,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,MAY,MAY,1,UC / Single Minors,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,1,UC / Single Minors,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,"20,509",FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,SEP,SEP,"1,872",FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,AUG,AUG,"1,653",FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JUL,JUL,"1,445",FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JUN,JUN,"1,635",FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,MAY,MAY,"1,930",FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,APR,APR,"1,774",FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,MAR,MAR,"1,944",FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,"1,561",FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,"1,373",FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,"1,744",FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,"1,848",FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,"1,730",FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,"648,377",Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,SEP,SEP,"46,788",Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,AUG,AUG,"44,479",Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JUL,JUL,"41,050",Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JUN,JUN,"52,277",Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,MAY,MAY,"61,220",Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,APR,APR,"67,024",Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,MAR,MAR,"73,562",Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,"60,478",Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,"50,207",Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,"41,435",Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,"53,124",Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,"56,733",Single Adults,Mexico,Title 42
%all%,%all%,%all%,%all%,%all%,%all%,"692,363",%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,SEP,SEP,"50,292",%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,AUG,AUG,"47,971",%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,JUL,JUL,"44,259",%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,JUN,JUN,"55,641",%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,MAY,MAY,"65,063",%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,APR,APR,"70,828",%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,MAR,MAR,"77,741",%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,FEB,FEB,"64,200",%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,JAN,JAN,"53,658",%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,DEC,DEC,"45,331",%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,NOV,NOV,"57,173",%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,OCT,OCT,"60,206",%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,"81,933",%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,SEP,SEP,"8,726",%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,AUG,AUG,"9,722",%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,JUL,JUL,"7,952",%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,JUN,JUN,"6,986",%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,MAY,MAY,"7,187",%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,APR,APR,"24,018",%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,MAR,MAR,"5,254",%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,"1,506",%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,"1,850",%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,"3,575",%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,"2,781",%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,"2,376",%many-values%,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,294,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,SEP,SEP,17,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,AUG,AUG,17,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JUL,JUL,19,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JUN,JUN,24,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,MAY,MAY,68,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,APR,APR,64,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,MAR,MAR,25,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,11,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JAN,JAN,16,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,17,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,12,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,4,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,%all%,%all%,356,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,SEP,SEP,26,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,AUG,AUG,35,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JUL,JUL,20,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JUN,JUN,24,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,MAY,MAY,24,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,APR,APR,116,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,MAR,MAR,27,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,FEB,FEB,19,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JAN,JAN,10,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,DEC,DEC,26,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,NOV,NOV,16,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,OCT,OCT,13,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,%all%,%all%,"46,339",FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,SEP,SEP,"4,288",FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,AUG,AUG,"5,796",FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JUL,JUL,"4,346",FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JUN,JUN,"4,310",FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,MAY,MAY,"4,212",FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,APR,APR,"14,937",FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,MAR,MAR,"2,946",FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,FEB,FEB,811,FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JAN,JAN,901,FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,DEC,DEC,"1,602",FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,NOV,NOV,"1,170",FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,OCT,OCT,"1,020",FMUA,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,"34,944",Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,SEP,SEP,"4,395",Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,AUG,AUG,"3,874",Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JUL,JUL,"3,567",Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JUN,JUN,"2,628",Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,MAY,MAY,"2,883",Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,APR,APR,"8,901",Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,MAR,MAR,"2,256",Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,665,Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,923,Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,"1,930",Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,"1,583",Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,"1,339",Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,"947,054",%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,SEP,SEP,"119,395",%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,AUG,AUG,"95,018",%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JUL,JUL,"88,014",%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JUN,JUN,"76,170",%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,MAY,MAY,"106,318",%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,APR,APR,"85,200",%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,MAR,MAR,"83,180",%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,"53,218",%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,"61,006",%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,"76,179",%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,"57,980",%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,"45,376",%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,"9,122",UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,SEP,SEP,"1,178",UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,AUG,AUG,904,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JUL,JUL,912,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JUN,JUN,760,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,MAY,MAY,962,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,APR,APR,717,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,MAR,MAR,720,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,553,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,613,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,725,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,622,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,456,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,"334,534",FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,SEP,SEP,"37,495",FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,AUG,AUG,"32,155",FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JUL,JUL,"30,005",FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JUN,JUN,"24,946",FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,MAY,MAY,"38,144",FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,APR,APR,"28,381",FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,MAR,MAR,"24,137",FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,"16,182",FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,"22,353",FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,"34,448",FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,"25,266",FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,"21,022",FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,"603,398",Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,SEP,SEP,"80,722",Single Adults,Other,all
