Component-value,Component-alias,Demographic-value,Demographic-alias,Month (abbv)-value,Month (abbv)-alias,SUM(Encounter Count)-alias,ATTR(Demographic (copy))-alias,Citizenship Grouping,Title of Authority
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,12693,%many-values%,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,14713,%many-values%,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,12315,%many-values%,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,7302,%many-values%,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,7236,%many-values%,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,10243,UC / Single Minors,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,2408,UC / Single Minors,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,2190,UC / Single Minors,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,1582,UC / Single Minors,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,1881,UC / Single Minors,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,2182,UC / Single Minors,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,11840,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,4116,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,3046,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,2160,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,1435,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,1083,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,32176,Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,6169,Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,9477,Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,8573,Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,3986,Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,3971,Single Adults,Mexico,Title 8
%all%,%all%,%all%,%all%,%all%,%all%,92891,%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,FEB,FEB,16849,%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,JAN,JAN,22995,%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,DEC,DEC,22274,%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,NOV,NOV,15928,%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,OCT,OCT,14845,%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,8357,%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,1639,%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,1525,%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,1663,%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,1709,%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,1821,%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,707,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,144,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JAN,JAN,108,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,163,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,138,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,154,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,7650,Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,1495,Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,1417,Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,1500,Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,1571,Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,1667,Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,199442,%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,46015,%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,37722,%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,24437,%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,41714,%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,49554,%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,10,UC / Single Minors,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,7,UC / Single Minors,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,1,UC / Single Minors,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,1,UC / Single Minors,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,1,UC / Single Minors,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,8252,FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,2094,FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,1451,FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,1396,FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,1648,FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,1663,FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,191180,Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,43914,Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,36270,Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,23040,Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,40065,Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,47891,Single Adults,Mexico,Title 42
%all%,%all%,%all%,%all%,%all%,%all%,207799,%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,FEB,FEB,47654,%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,JAN,JAN,39247,%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,DEC,DEC,26100,%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,NOV,NOV,43423,%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,OCT,OCT,51375,%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,73772,%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,19068,%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,15135,%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,14391,%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,12943,%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,12235,%many-values%,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,153,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,39,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JAN,JAN,21,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,33,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,27,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,33,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,%all%,%all%,353,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,FEB,FEB,152,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JAN,JAN,63,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,DEC,DEC,54,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,NOV,NOV,52,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,OCT,OCT,32,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,%all%,%all%,32270,FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,FEB,FEB,6660,FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JAN,JAN,6711,FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,DEC,DEC,7694,FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,NOV,NOV,5734,FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,OCT,OCT,5471,FMUA,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,40996,Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,12217,Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,8340,Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,6610,Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,7130,Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,6699,Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,497919,%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,41865,%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,52622,%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,156210,%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,129430,%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,117792,%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,6435,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,610,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,908,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,1965,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,1622,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,1330,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,168186,FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,15966,FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,18270,FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,51974,FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,42506,FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,39470,FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,323298,Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,25289,Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,33444,Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,102271,Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,85302,Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,76992,Single Adults,Other,all
%all%,%all%,%all%,%all%,%all%,%all%,571691,%many-values%,Other,all
%all%,%all%,%all%,%all%,FEB,FEB,60933,%many-values%,Other,all
%all%,%all%,%all%,%all%,JAN,JAN,67757,%many-values%,Other,all
%all%,%all%,%all%,%all%,DEC,DEC,170601,%many-values%,Other,all
%all%,%all%,%all%,%all%,NOV,NOV,142373,%many-values%,Other,all
%all%,%all%,%all%,%all%,OCT,OCT,130027,%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,73045,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,18909,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,15045,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,14217,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,12808,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,12066,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,38,Accompanied Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,7,Accompanied Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JAN,JAN,9,Accompanied Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,8,Accompanied Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,9,Accompanied Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,5,Accompanied Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,%all%,%all%,353,UC / Single Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,FEB,FEB,152,UC / Single Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JAN,JAN,63,UC / Single Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,DEC,DEC,54,UC / Single Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,NOV,NOV,52,UC / Single Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,OCT,OCT,32,UC / Single Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,%all%,%all%,32270,FMUA,Other,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,FEB,FEB,6660,FMUA,Other,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JAN,JAN,6711,FMUA,Other,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,DEC,DEC,7694,FMUA,Other,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,NOV,NOV,5734,FMUA,Other,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,OCT,OCT,5471,FMUA,Other,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,40384,Single Adults,Other,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,12090,Single Adults,Other,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,8262,Single Adults,Other,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,6461,Single Adults,Other,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,7013,Single Adults,Other,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,6558,Single Adults,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,455393,%many-values%,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,35247,%many-values%,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,42074,%many-values%,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,148237,%many-values%,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,121052,%many-values%,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,108783,%many-values%,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,6433,UC / Single Minors,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,610,UC / Single Minors,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,908,UC / Single Minors,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,1965,UC / Single Minors,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,1620,UC / Single Minors,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,1330,UC / Single Minors,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,152215,FMUA,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,12741,FMUA,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,14666,FMUA,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,48561,FMUA,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,38856,FMUA,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,37391,FMUA,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,296745,Single Adults,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,21896,Single Adults,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,26500,Single Adults,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,97711,Single Adults,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,80576,Single Adults,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,70062,Single Adults,Other,Title 8
%all%,%all%,%all%,%all%,%all%,%all%,528438,%many-values%,Other,Title 8
%all%,%all%,%all%,%all%,FEB,FEB,54156,%many-values%,Other,Title 8
%all%,%all%,%all%,%all%,JAN,JAN,57119,%many-values%,Other,Title 8
%all%,%all%,%all%,%all%,DEC,DEC,162454,%many-values%,Other,Title 8
%all%,%all%,%all%,%all%,NOV,NOV,133860,%many-values%,Other,Title 8
%all%,%all%,%all%,%all%,OCT,OCT,120849,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,727,%many-values%,Other,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,159,%many-values%,Other,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,90,%many-values%,Other,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,174,%many-values%,Other,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,135,%many-values%,Other,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,169,%many-values%,Other,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,115,Accompanied Minors,Other,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,32,Accompanied Minors,Other,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JAN,JAN,12,Accompanied Minors,Other,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,25,Accompanied Minors,Other,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,18,Accompanied Minors,Other,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,28,Accompanied Minors,Other,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,612,Single Adults,Other,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,127,Single Adults,Other,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,78,Single Adults,Other,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,149,Single Adults,Other,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,117,Single Adults,Other,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,141,Single Adults,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,42526,%many-values%,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,6618,%many-values%,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,10548,%many-values%,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,7973,%many-values%,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,8378,%many-values%,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,9009,%many-values%,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,2,UC / Single Minors,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,2,UC / Single Minors,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,15971,FMUA,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,3225,FMUA,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,3604,FMUA,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,3413,FMUA,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,3650,FMUA,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,2079,FMUA,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,26553,Single Adults,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,3393,Single Adults,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,6944,Single Adults,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,4560,Single Adults,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,4726,Single Adults,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,6930,Single Adults,Other,Title 42
%all%,%all%,%all%,%all%,%all%,%all%,43253,%many-values%,Other,Title 42
%all%,%all%,%all%,%all%,FEB,FEB,6777,%many-values%,Other,Title 42
%all%,%all%,%all%,%all%,JAN,JAN,10638,%many-values%,Other,Title 42
%all%,%all%,%all%,%all%,DEC,DEC,8147,%many-values%,Other,Title 42
%all%,%all%,%all%,%all%,NOV,NOV,8513,%many-values%,Other,Title 42
%all%,%all%,%all%,%all%,OCT,OCT,9178,%many-values%,Other,Title 42
