Component-value,Component-alias,Demographic-value,Demographic-alias,Month (abbv)-value,Month (abbv)-alias,SUM(Encounter Count)-alias,ATTR(Demographic (copy))-alias,Citizenship Grouping,Title of Authority
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,10608,Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,2827,Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,2047,Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,1756,Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,2001,Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,1977,Single Adults,Mexico,Title 8
%all%,%all%,%all%,%all%,%all%,%all%,33441,%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,FEB,FEB,7995,%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,JAN,JAN,6784,%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,DEC,DEC,6148,%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,NOV,NOV,6671,%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,OCT,OCT,5843,%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,10332,%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,2159,%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,2078,%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,2152,%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,2200,%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,1743,%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,%all%,%all%,855,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,FEB,FEB,166,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,JAN,JAN,159,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,DEC,DEC,211,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,NOV,NOV,207,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,OCT,OCT,112,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,9477,Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,1993,Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,1919,Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,1941,Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,1993,Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,1631,Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,269058,%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,61056,%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,51370,%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,43169,%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,54990,%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,58473,%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,5,UC / Single Minors,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,1,UC / Single Minors,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,1,UC / Single Minors,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,3,UC / Single Minors,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,8222,FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,1533,FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,1371,FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,1742,FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,1846,FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,1730,FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,260831,Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,59522,Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,49998,Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,41427,Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,53141,Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,56743,Single Adults,Mexico,Title 42
%all%,%all%,%all%,%all%,%all%,%all%,279390,%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,FEB,FEB,63215,%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,JAN,JAN,53448,%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,DEC,DEC,45321,%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,NOV,NOV,57190,%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,OCT,OCT,60216,%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,12089,%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,1506,%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,1850,%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,3575,%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,2781,%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,2377,%many-values%,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,%all%,%all%,60,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,FEB,FEB,11,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,JAN,JAN,16,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,DEC,DEC,17,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,NOV,NOV,12,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,OCT,OCT,4,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,%all%,%all%,88,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,FEB,FEB,20,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JAN,JAN,11,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,DEC,DEC,27,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,NOV,NOV,16,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,OCT,OCT,14,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,%all%,%all%,5497,FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,FEB,FEB,810,FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JAN,JAN,898,FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,DEC,DEC,1600,FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,NOV,NOV,1170,FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,OCT,OCT,1019,FMUA,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,6444,Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,665,Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,925,Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,1931,Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,1583,Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,1340,Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,293619,%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,53079,%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,61005,%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,76180,%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,57982,%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,45373,%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,2971,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,554,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,613,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,725,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,623,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,456,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,119161,FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,16071,FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,22354,FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,34447,FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,25267,FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,21022,FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,171487,Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,36454,Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,38038,Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,41008,Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,32092,Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,23895,Single Adults,Other,all
%all%,%all%,%all%,%all%,%all%,%all%,305708,%many-values%,Other,all
%all%,%all%,%all%,%all%,FEB,FEB,54585,%many-values%,Other,all
%all%,%all%,%all%,%all%,JAN,JAN,62855,%many-values%,Other,all
%all%,%all%,%all%,%all%,DEC,DEC,79755,%many-values%,Other,all
%all%,%all%,%all%,%all%,NOV,NOV,60763,%many-values%,Other,all
%all%,%all%,%all%,%all%,OCT,OCT,47750,%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,11749,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,1441,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,1778,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,3485,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,2707,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,2338,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,%all%,%all%,12,Accompanied Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,FEB,FEB,2,Accompanied Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,JAN,JAN,2,Accompanied Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,DEC,DEC,4,Accompanied Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,NOV,NOV,2,Accompanied Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,OCT,OCT,2,Accompanied Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,%all%,%all%,88,UC / Single Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,FEB,FEB,20,UC / Single Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JAN,JAN,11,UC / Single Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,DEC,DEC,27,UC / Single Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,NOV,NOV,16,UC / Single Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,OCT,OCT,14,UC / Single Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,%all%,%all%,5497,FMUA,Other,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,FEB,FEB,810,FMUA,Other,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JAN,JAN,898,FMUA,Other,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,DEC,DEC,1600,FMUA,Other,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,NOV,NOV,1170,FMUA,Other,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,OCT,OCT,1019,FMUA,Other,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,6152,Single Adults,Other,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,609,Single Adults,Other,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,867,Single Adults,Other,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,1854,Single Adults,Other,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,1519,Single Adults,Other,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,1303,Single Adults,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,280054,%many-values%,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,51448,%many-values%,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,57814,%many-values%,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,71243,%many-values%,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,56052,%many-values%,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,43497,%many-values%,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,2971,UC / Single Minors,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,554,UC / Single Minors,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,613,UC / Single Minors,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,725,UC / Single Minors,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,623,UC / Single Minors,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,456,UC / Single Minors,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,112050,FMUA,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,14995,FMUA,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,20067,FMUA,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,31820,FMUA,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,24760,FMUA,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,20408,FMUA,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,165033,Single Adults,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,35899,Single Adults,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,37134,Single Adults,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,38698,Single Adults,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,30669,Single Adults,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,22633,Single Adults,Other,Title 8
%all%,%all%,%all%,%all%,%all%,%all%,291803,%many-values%,Other,Title 8
%all%,%all%,%all%,%all%,FEB,FEB,52889,%many-values%,Other,Title 8
%all%,%all%,%all%,%all%,JAN,JAN,59592,%many-values%,Other,Title 8
%all%,%all%,%all%,%all%,DEC,DEC,74728,%many-values%,Other,Title 8
%all%,%all%,%all%,%all%,NOV,NOV,58759,%many-values%,Other,Title 8
%all%,%all%,%all%,%all%,OCT,OCT,45835,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,340,%many-values%,Other,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,65,%many-values%,Other,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,72,%many-values%,Other,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,90,%many-values%,Other,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,74,%many-values%,Other,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,39,%many-values%,Other,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,%all%,%all%,48,Accompanied Minors,Other,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,FEB,FEB,9,Accompanied Minors,Other,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,JAN,JAN,14,Accompanied Minors,Other,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,DEC,DEC,13,Accompanied Minors,Other,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,NOV,NOV,10,Accompanied Minors,Other,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,OCT,OCT,2,Accompanied Minors,Other,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,292,Single Adults,Other,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,56,Single Adults,Other,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,58,Single Adults,Other,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,77,Single Adults,Other,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,64,Single Adults,Other,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,37,Single Adults,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,13565,%many-values%,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,1631,%many-values%,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,3191,%many-values%,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,4937,%many-values%,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,1930,%many-values%,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,1876,%many-values%,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,7111,FMUA,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,1076,FMUA,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,2287,FMUA,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,2627,FMUA,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,507,FMUA,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,614,FMUA,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,6454,Single Adults,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,555,Single Adults,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,904,Single Adults,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,2310,Single Adults,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,1423,Single Adults,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,1262,Single Adults,Other,Title 42
%all%,%all%,%all%,%all%,%all%,%all%,13905,%many-values%,Other,Title 42
%all%,%all%,%all%,%all%,FEB,FEB,1696,%many-values%,Other,Title 42
%all%,%all%,%all%,%all%,JAN,JAN,3263,%many-values%,Other,Title 42
%all%,%all%,%all%,%all%,DEC,DEC,5027,%many-values%,Other,Title 42
%all%,%all%,%all%,%all%,NOV,NOV,2004,%many-values%,Other,Title 42
%all%,%all%,%all%,%all%,OCT,OCT,1915,%many-values%,Other,Title 42
